School,Department,Name,Designation,Profile_Link,Education_Details,Post_Doctoral_Experiences,Areas_of_Specialization
School of Civil Engineering (SCE),Environmental and Water Resources Engineering,Dr. Cecile Grosbois,Adjunct Professor,https://vit.ac.in/environmental-and-wa/dr-cecile-grosbois,null,null,null
School of Civil Engineering (SCE),Environmental and Water Resources Engineering,Dr. Salvador-Blanes sebastien,Adjunct Professor,https://vit.ac.in/environmental-and-wa/dr-salvador-blanes-sebastien,null,null,null
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr.Velu S,Professor & HOD,https://vit.ac.in/chemical-engineering/dr-velu-s,"[{""Institution"": ""Vellore Institute of Technology (VIT), Vellore"", ""Degree"": ""Ph.D"", ""Specialization"": ""Membrane Separation"", ""Graduation_Year"": ""2013""}, {""Institution"": ""Anna University"", ""Degree"": ""M.Tech."", ""Specialization"": ""PR&PC"", ""Graduation_Year"": ""1998""}, {""Institution"": ""CIT Coimbatore"", ""Degree"": ""B.Tech."", ""Specialization"": ""Chemical Engg."", ""Graduation_Year"": ""1994""}]",,"[""Membrane Separation"", ""Waste Water Treatment"", ""Protein Separation"", ""Petroleum"", ""Fire and Safety.""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr.Muruganandam L,Professor & Dean,https://vit.ac.in/chemical-engineering/dr-muruganandam-l,"[{""Institution"": ""IIT Madras"", ""Degree"": ""Ph.D."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2003""}, {""Institution"": ""A.C.Tech., Anna University, Chennai"", ""Degree"": ""M.Tech."", ""Specialization"": ""Petroleum Refining and Petrochemicals"", ""Graduation_Year"": ""1995""}, {""Institution"": ""A.C.Tech., Anna University, Chennai"", ""Degree"": ""B.Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""1993""}]",,"[""Modelling and Simulation"", ""Circulating Fluidized Bed"", ""Oil Produced and industrial Water Treatment""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr.Anand V P Gurumoorthy,Professor,https://vit.ac.in/chemical-engineering/dr-anand-v-p-gurumoorthy,[],,[]
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr.Aruna Singh,Professor,https://vit.ac.in/chemical-engineering/dr-aruna-singh,"[{""Institution"": ""Laxmi Narayan Ins. of Tech., RTM Nagpur University"", ""Degree"": ""Ph.D."", ""Specialization"": ""Food Biotechnology"", ""Graduation_Year"": ""2012""}, {""Institution"": ""Laxmi Narayan Ins. of Tech., RTM Nagpur University"", ""Degree"": ""M.Tech."", ""Specialization"": ""Food Technology"", ""Graduation_Year"": ""1998""}, {""Institution"": ""A.C. Tech., Anna University"", ""Degree"": ""B.Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""1985""}]",,"[""Food Processing"", ""Ohmic heating"", ""Microwave in Food"", ""Municipal waste management""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr.Babu Ponnusami A,Professor,https://vit.ac.in/chemical-engineering/dr-babu-ponnusami-a,"[{""Institution"": ""Anna University, Chennai"", ""Degree"": ""Ph.D."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2013""}, {""Institution"": ""Anna University, Chennai"", ""Degree"": ""M.E."", ""Specialization"": ""Environmental Management"", ""Graduation_Year"": ""2006""}, {""Institution"": ""SASTRA University, Tanjore"", ""Degree"": ""B.Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""1999""}]",,"[""Advanced Oxidation Processes"", ""Microbial Fuel Cell"", ""Industrial Waste management"", ""Waste Water treatment""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr.Mahesh Ganesapillai,Professor,https://vit.ac.in/chemical-engineering/dr-mahesh-ganesapillai,"[{""Institution"": ""A.C. Tech. Anna University, Chennai"", ""Degree"": ""Ph.D."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2010""}, {""Institution"": ""Annamalai University"", ""Degree"": ""M.E."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2002""}, {""Institution"": ""Madras University"", ""Degree"": ""B.Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2001""}]",Aristotle University of Thessaloniki- Greece,"[""Sustainable solid waste management"", ""Nutrient recovery from Wastewater"", ""Microwave Pretreatment in separation techniques"", ""Circular Perspective in Sanitation and Food security"", ""Biomass and Bio-energy research.""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr.Monash P,Professor,https://vit.ac.in/chemical-engineering/dr-monash-p,"[{""Institution"": ""IIT Guwahati"", ""Degree"": ""Ph.D"", ""Specialization"": ""Membrane Fabrication"", ""Graduation_Year"": ""2011""}, {""Institution"": ""CIT Coimbatore"", ""Degree"": ""M.Tech."", ""Specialization"": ""Chemical Engg."", ""Graduation_Year"": ""2006""}, {""Institution"": ""Arunai Engg. College, Tiruvannamalai"", ""Degree"": ""B.Tech."", ""Specialization"": ""Chemical Engg."", ""Graduation_Year"": ""2003""}]",,"[""Membrane Technology"", ""Adsorption"", ""Photocatalysis"", ""Nanomaterial Synthesis""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr.Nirmala G S,Professor & Chief Warden - LH,https://vit.ac.in/chemical-engineering/dr-nirmala-g-s,"[{""Institution"": ""Vellore Institute of Technology (VIT), Vellore"", ""Degree"": ""Ph.D."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2015""}, {""Institution"": ""Anna University, Chennai"", ""Degree"": ""M.Tech."", ""Specialization"": ""Petroleum Refining &Petrochemicals"", ""Graduation_Year"": ""1998""}, {""Institution"": ""Annamalai University, Chidambaram, TN"", ""Degree"": ""B.Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""1996""}]",,"[""Hydrodynamics in CFB"", ""Waste to energy"", ""Mineral Processing &Separation Technology""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr.Shishir Kumar Behera,Professor,https://vit.ac.in/chemical-engineering/dr-shishir-kumar-behera,"[{""Institution"": ""University of Ulsan, South Korea"", ""Degree"": ""Ph.D"", ""Specialization"": ""Environmental Engg."", ""Graduation_Year"": ""2010""}, {""Institution"": ""IIT Madras"", ""Degree"": ""M.Tech."", ""Specialization"": ""Chemical Engg."", ""Graduation_Year"": ""2002""}, {""Institution"": ""Institution of Engineers (India)"", ""Degree"": ""B.E."", ""Specialization"": ""Chemical Engg."", ""Graduation_Year"": ""1999""}]","Duration	March 2010 – May 2012 Position held	Post-doctoral researcher Research topic	Development of industrial symbiosis in Ulsan industrial complexes, South Korea Name of employer, funding source	Center for Clean Technology and Resource Recycling, University of Ulsan, Brain Korea-21, South Korea","[""Process integration for resource recovery"", ""Novel strategies for water treatment"", ""Industrial Ecology"", ""Machine learning applications in engineered systems""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr. Thomas Theodore,Professor,https://vit.ac.in/chemical-engineering/dr-thomas-theodore,"[{""Institution"": ""IIT Madaras"", ""Degree"": ""Ph.D"", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""1996""}, {""Institution"": ""University College Dublin"", ""Degree"": ""M.Eng. Sc."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2004""}, {""Institution"": ""ESPCI Paris"", ""Degree"": ""M.S."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2004""}, {""Institution"": ""A.C. College of Tech., Anna University"", ""Degree"": ""M.Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""1990""}, {""Institution"": ""Annamalai University, Chidambaram"", ""Degree"": ""B.E."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""1988""}]",,"[""Bioprocess Engineering"", ""Biopharmaceutical Engineering"", ""Bioremediation"", ""Biodegradable Polymers.""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr.Aabid Hussain Shaik,Associate Professor,https://vit.ac.in/chemical-engineering/dr-aabid-hussain-shaik,[],,[]
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr.Bandaru Kiran,Associate Professor,https://vit.ac.in/chemical-engineering/dr-bandaru-kiran,"[{""Institution"": ""IIT Kharagpur"", ""Degree"": ""Ph.D."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2014""}, {""Institution"": ""IIT Kharagpur"", ""Degree"": ""M.Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2009""}, {""Institution"": ""Gayatri Vidya Parishad College of Engg., Visakhapatnam"", ""Degree"": ""B.Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2007""}]","NUS, Singapore","[""Process modelling and simulation"", ""Process Intensification"", ""Gas Hydrates"", ""LNG"", ""ML""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr.Aslam Abdullah M,Associate Professor,https://vit.ac.in/chemical-engineering/dr-aslam-abdullah-m,[],,[]
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr.Chitra D,Associate Professor,https://vit.ac.in/chemical-engineering/dr-chitra-d,"[{""Institution"": ""Vellore Institute of Technology"", ""Degree"": ""Ph.D."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2012""}, {""Institution"": ""CIT Coimbatore"", ""Degree"": ""M.Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2005""}, {""Institution"": ""Vellore Institute of Technology"", ""Degree"": ""B.Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2001""}]",,"[""1.\tProcess Design 2.\tProcess Systems Engineering 3.\tExergy"", ""Energy and Environmental analysis of process plants 4.\tQuantitative Risk Analysis 5.\tLife cycle assessment""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr.Dharmendra Kumar Bal,Associate Professor,https://vit.ac.in/chemical-engineering/dr-dharmendra-kumar-bal,"[{""Institution"": ""IIT Kharagpur"", ""Degree"": ""Ph.D."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2014""}, {""Institution"": ""BPUT Rourkela, Odisha"", ""Degree"": ""M.Tech."", ""Specialization"": ""Industrial Engineering"", ""Graduation_Year"": ""2009""}, {""Institution"": ""Berhampur University, Odisha"", ""Degree"": ""B.Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2002""}]",,"[""Microfluidics"", ""Hydrogel"", ""Controlled drug delivery systems"", ""Enhanced oil recovery"", ""Carbon dioxide sequestration""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr. Ganesh Moorthy I,Associate Professor,https://vit.ac.in/chemical-engineering/dr-ganesh-moorthy-i,"[{""Institution"": ""Anna University, Chennai"", ""Degree"": ""Ph.D"", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2014""}, {""Institution"": ""NIT, Tiruchirappalli"", ""Degree"": ""M.Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2007""}, {""Institution"": ""Bharathiar University, Coimbatore"", ""Degree"": ""B.Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2002""}]",,"[""\u2022\tBioenergy"", ""\u2022\tWastewater Treatment"", ""\u2022\tCarbohydrate Polymers"", ""\u2022\tStatistical Modelling and Optimization""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr.Mohammed Rehaan Chandan,Associate Professor,https://vit.ac.in/chemical-engineering/dr-mohammed-rehaan-chandan,"[{""Institution"": ""IIT Kharagpur"", ""Degree"": ""Ph.D."", ""Specialization"": ""Chemical Engg. (Polymeric Foams)"", ""Graduation_Year"": ""2016""}, {""Institution"": ""IIT Kharagpur"", ""Degree"": ""M.Tech."", ""Specialization"": ""Chemical Engg."", ""Graduation_Year"": ""2010""}, {""Institution"": ""MAKAUT, WB"", ""Degree"": ""B.Tech"", ""Specialization"": ""Chemical Engg."", ""Graduation_Year"": ""2008""}]",,"[""Polymeric foams"", ""nanocomposites"", ""polymeric insulators \u2013 medical cushions"", ""nanofluids""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr. Shankar Raman Dhanushkodi,Associate Professor,https://vit.ac.in/chemical-engineering/dr-shankar-raman-dhanushkodi,"[{""Institution"": ""University of Waterloo, Canada"", ""Degree"": ""Ph.D"", ""Specialization"": ""Chemical Engineering: Degradation studies on PEM Fuel cell catalyst layer"", ""Graduation_Year"": ""2013""}, {""Institution"": ""University of Regina, Canada"", ""Degree"": ""M.A.Sc"", ""Specialization"": ""Process System Engineering: DeNOx Catalysis process"", ""Graduation_Year"": ""2008""}, {""Institution"": ""AC Tech., Anna University"", ""Degree"": ""B.Tech"", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2000""}]","Postdoctoral Fellowship (University of British Columbia), Postdoctoral Fellowship (Queen’s)","[""Electrochemical engineering systems (Fuel cell"", ""Electrolyser"", ""Battery)"", ""Reference Electrodes"", ""electrocatalysis and  durability studies""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr. Sivagami K,Associate Professor,https://vit.ac.in/chemical-engineering/dr-sivagami-k,"[{""Institution"": ""IIT Madras"", ""Degree"": ""Ph.D."", ""Specialization"": ""Chemical Engg.,"", ""Graduation_Year"": ""2013""}, {""Institution"": ""College of Engineering, Guindy"", ""Degree"": ""M.E."", ""Specialization"": ""Environmental Management"", ""Graduation_Year"": ""2006""}, {""Institution"": ""University of Madaras"", ""Degree"": ""B. Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2002""}]",IIT Madras,"[""Advanced Oxidation Processes"", ""Thermo chemical Conversion Processes"", ""Wastewater treatment and Resource Recovery""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Mr. Pandurangan K,Assistant Professor,https://vit.ac.in/chemical-engineering/mr-pandurangan-k,"[{""Institution"": ""Indian Institute of Technology, Madras"", ""Degree"": ""Ph.D"", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2022""}, {""Institution"": ""Indian Institute of Technology, Kanpur"", ""Degree"": ""M.Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2009""}, {""Institution"": ""Arunai  Engineering College, Madras University, Chennai"", ""Degree"": ""B.Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2004""}]",,"[""Molecular Dynamics Simulation of Biomolecules adsorption on Nanoparticles Self-assembly of Surfactant on Gold Nanoparticles  Nanoparticle Modelling for Neurodegenerative Diseases""]"
School of Chemical Engineering (SCHEME),Chemical Engineering,Dr. Rima Biswas,Assistant Professor,https://vit.ac.in/chemical-engineering/dr-rima-biswas,"[{""Institution"": ""IIT Guwahati"", ""Degree"": ""Ph.D."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2018""}, {""Institution"": ""Jadavpur University"", ""Degree"": ""M.E."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2014""}, {""Institution"": ""West Bengal University of Technology"", ""Degree"": ""B.Tech."", ""Specialization"": ""Chemical Engineering"", ""Graduation_Year"": ""2012""}]",,"[""Molecular simulation"", ""Multiscale modeling"", ""Quantum computing"", ""Ionic liquid-based solvents"", ""Carbon nanomaterials""]"
